fetched_at_utc,input_lat,input_lon,input_station_name,aqi,station_id,station_name,dominant_pollutant,pm25,pm10,o3,no2,so2,co,t,h,w,time_station,error
2026-03-19 02:00:00,17.392773,78.33707,,72,14127,"Kokapet, Hyderabad, India",pm25,72.2,44.0,6.1,4.6,4.2,4.9,26.6,90.9,1.66,2026-03-19 07:30:00,
2026-03-19 02:00:00,17.430007,78.456718,,39,14125,"Somajiguda, Hyderabad, India",pm25,38.6,45.4,4.1,5.8,6.1,4.8,21.0,59.5,2.32,2026-03-19 07:30:00,
2026-03-19 02:00:00,17.451393,78.534086,,78,14156,"ECIL Kapra, Hyderabad, India",pm25,78.1,47.7,2.2,10.8,1.0,3.1,21.5,67.7,0.3,2026-03-19 07:30:00,
2026-03-19 02:00:00,28.369908,79.428483,,57,14133,"Civil Lines, Bareilly, India",pm25,56.9,33.1,5.7,0.9,18.3,6.0,18.7,83.3,0.16,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.955026,88.043863,,83,9148,"Sidhu Kanhu Indoor Stadium, Durgapur, India",pm25,82.8,53.8,0.9,7.4,9.4,6.7,23.2,82.9,0.33,2026-03-19 07:30:00,
2026-03-19 02:00:00,22.507222,88.345494,,50,12467,"Rabindra Sarobar, Kolkata, India",pm25,50.3,23.4,3.5,18.3,2.2,2.9,0.5,98.4,0.37,2026-03-19 07:30:00,
2026-03-19 02:00:00,30.722933,76.768612,,70,13741,"Sector 22, Chandigarh, India",pm25,70.1,22.4,6.4,1.8,2.1,9.3,29.7,92.3,0.16,2026-03-19 07:30:00,
2026-03-19 02:00:00,22.59126,88.390964,,46,12745,"Bidhannagar, Kolkata, India",pm25,45.9,33.1,6.3,4.0,2.8,1.0,25.4,95.7,0.48,2026-03-19 07:30:00,
2026-03-19 02:00:00,25.5760446,91.8825282,,94,14136,"JN Stadium, Shillong, India",pm25,94.0,12.2,0.3,5.9,10.1,2.7,19.7,66.3,1.4,2026-03-19 07:30:00,
2026-03-19 02:00:00,22.531585,88.365829,,72,12746,"Ballygunge, Kolkata, India",pm25,71.6,32.2,3.5,6.6,1.5,3.4,24.7,99.3,0.67,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.263173,72.694441,,52,13731,"IIPHG Lekawada, Gandhinagar, India",pm25,52.4,39.7,0.7,3.6,1.0,0.9,20.0,100.0,0.17,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.16290525,72.68869497,,46,13732,"GIFT City, Gandhinagar, India",pm25,46.2,28.9,0.1,8.4,1.5,7.7,20.1,100.0,0.14,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.072659,72.610542,,34,13745,"SVPI Airport Hansol, Ahmedabad, India",pm25,33.6,26.5,2.1,11.3,0.7,6.2,20.1,90.6,0.14,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.021813,72.6220922,,75,13748,"Rakhial, Ahmedabad, India",pm25,74.6,52.7,0.2,26.1,25.0,9.3,19.8,85.0,0.1,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.1100643,72.5811205,,31,13750,"Chandkheda, Ahmedabad, India",pm10,12.7,31.3,0.4,5.4,1.0,10.4,19.9,98.9,0.07,2026-03-19 07:30:00,
2026-03-19 02:00:00,24.75063,81.6587,,118,13699,"Nagar Nigam, Prayagraj, India",pm25,117.8,62.3,4.1,1.8,24.0,5.2,33.5,75.6,0.99,2026-03-19 07:30:00,
2026-03-19 02:00:00,24.225992,83.005798,,142,11315,"Vindhyachal STPS, Singrauli, India",pm25,142.5,97.4,3.1,39.5,18.1,5.2,27.1,50.4,0.28,2026-03-19 07:30:00,
2026-03-19 02:00:00,27.189062,78.010888,,132,8186,"Sanjay Palace, Agra, India",pm25,131.8,30.1,5.1,2.8,6.6,,29.2,75.9,0.43,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.170481,77.42056,,28,14695,"Paryavaran Parisar, Bhopal, India",pm25,28.4,35.9,14.0,7.0,8.0,3.4,19.1,69.0,0.95,2026-03-19 07:30:00,
2026-03-19 02:00:00,25.266872,82.993827,,48,13691,"IESD Banaras Hindu University, Varanasi, India",pm10,18.9,47.7,0.2,0.6,12.1,0.7,25.6,49.8,1.2,2026-03-19 07:30:00,
2026-03-19 02:00:00,26.730453,83.434726,,144,13730,"Madan Mohan Malaviya University of Technology, Gorakhpur, India",pm25,144.4,68.2,1.4,3.2,15.7,0.6,21.3,81.8,1.69,2026-03-19 07:30:00,
2026-03-19 02:00:00,26.506522,80.251938,,94,13725,"NSI Kalyanpur, Kanpur, India",pm25,94.0,64.8,5.5,8.2,3.7,7.8,22.5,87.1,1.84,2026-03-19 07:30:00,
2026-03-19 02:00:00,26.757417,84.63328,,113,13716,"Gandak Colony, Motihari, India",pm25,112.6,50.0,0.9,2.7,1.1,6.5,30.4,90.2,1.45,2026-03-19 07:30:00,
2026-03-19 02:00:00,27.096763,78.341763,,55,13734,"Nagla Bhau, Firozabad, India",pm25,54.7,42.9,2.5,5.1,6.4,2.4,33.5,88.3,0.89,2026-03-19 07:30:00,
2026-03-19 02:00:00,25.621856,85.097179,,116,12742,"Samanpura, Patna, India",pm25,116.0,76.3,2.5,15.4,1.7,12.5,22.6,94.5,0.87,2026-03-19 07:30:00,
2026-03-19 02:00:00,27.088448,78.014354,,155,13873,"Rohta, Agra, India",pm25,154.9,56.0,5.5,5.3,5.0,3.1,34.1,88.5,3.97,2026-03-19 07:30:00,
2026-03-19 02:00:00,25.416145,87.112239,,117,13804,"Mariam Nagar, Purnia, India",pm25,117.3,45.5,7.3,2.1,5.6,8.3,32.7,85.8,4.1,2026-03-19 07:30:00,
2026-03-19 02:00:00,26.210445,78.203788,,84,12817,"City Center, Gwalior, India",pm25,83.7,50.3,8.9,15.8,5.9,6.3,21.0,78.8,1.61,2026-03-19 07:30:00,
2026-03-19 02:00:00,8.559286,76.8841507,,65,12824,"Kariavattom, Thiruvananthapuram, India",pm25,65.0,50.3,11.0,2.0,1.5,10.8,27.1,86.6,1.54,2026-03-19 07:30:00,
2026-03-19 02:00:00,8.8872399,76.5908768,,61,12891,"Polayathode, Kollam, India",pm25,61.2,47.7,11.0,3.1,0.9,2.1,27.5,100.0,1.87,2026-03-19 07:30:00,
2026-03-19 02:00:00,24.756252,84.979142,,87,12815,"SFTI Kusdihra, Gaya, India",pm25,87.1,41.1,7.9,7.3,2.9,4.1,20.0,56.6,0.11,2026-03-19 07:30:00,
2026-03-19 02:00:00,12.418882,75.732377,,70,13719,"Stuart Hill, Madikeri, India",pm25,70.5,28.7,1.0,,2.9,2.1,23.4,92.4,0.46,2026-03-19 07:30:00,
2026-03-19 02:00:00,12.877853,74.850246,,70,13718,"Kadri, Mangalore, India",pm25,69.5,43.0,16.9,3.0,,,24.2,85.4,1.52,2026-03-19 07:30:00,
2026-03-19 02:00:00,27.104351,93.695268,,70,13802,"Naharlagun, Naharlagun, India",pm25,70.3,39.7,2.1,2.0,3.8,1.8,17.7,98.5,0.17,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.7433532,92.7382756,,51,12809,"Sikulpuikawn, Aizawl, India",pm25,51.1,29.3,3.2,0.3,6.5,0.5,19.1,76.7,1.6,2026-03-19 07:30:00,
2026-03-19 02:00:00,13.40765,80.10879,,156,13807,"Anthoni Pillai Nagar, Gummidipoondi, India",pm25,155.5,69.3,,8.0,6.3,,27.8,78.9,1.07,2026-03-19 07:30:00,
2026-03-19 02:00:00,25.622046,85.126717,,138,8674,"IGSC Planetarium Complex, Patna, India",pm25,137.7,,16.3,0.6,5.6,5.0,37.7,83.5,0.74,2026-03-19 07:30:00,
2026-03-19 02:00:00,32.110199,76.536747,,68,11310,"Ratanpura, Rupnagar, India",pm25,67.8,41.5,,0.3,5.7,8.1,17.0,98.6,2.8,2026-03-19 07:30:00,
2026-03-19 02:00:00,24.935398,76.36967,,145,11285,"Shrinath Puram, Kota, India",pm25,145.4,69.3,6.7,3.4,2.4,3.0,18.7,85.3,1.0,2026-03-19 07:30:00,
2026-03-19 02:00:00,26.259728,74.270355,,101,11311,"Civil Lines, Ajmer, India",pm25,101.3,62.6,1.9,7.6,4.6,5.0,20.9,95.5,0.57,2026-03-19 07:30:00,
2026-03-19 02:00:00,29.053559,77.711551,,60,12430,"Pallavpuram Phase 2, Meerut, India",pm25,60.2,47.4,2.7,9.9,4.7,7.5,28.9,89.4,0.52,2026-03-19 07:30:00,
2026-03-19 02:00:00,28.981529,77.717985,,73,12432,"Ganga Nagar, Meerut, India",pm25,72.7,37.2,3.3,32.6,7.8,6.6,26.4,92.2,1.09,2026-03-19 07:30:00,
2026-03-19 02:00:00,25.54117,85.0235,,120,12888,"DRM Office Danapur, Patna, India",pm25,119.9,54.7,9.5,18.4,2.2,7.0,22.8,86.5,0.69,2026-03-19 07:30:00,
2026-03-19 02:00:00,25.619273,85.10641,,136,12743,"Rajbansi Nagar, Patna, India",pm25,135.9,66.0,10.1,3.4,1.9,2.4,23.2,92.9,1.16,2026-03-19 07:30:00,
2026-03-19 02:00:00,14.586388,76.665051,,114,14148,"Gulzarpet, Anantapur, India",pm25,114.4,53.3,8.6,5.1,3.0,5.0,22.8,79.1,0.15,2026-03-19 07:30:00,
2026-03-19 02:00:00,26.107334,91.583266,,40,13729,"Pan Bazaar, Guwahati, India",pm25,39.8,15.4,3.9,0.2,2.6,2.6,19.8,93.1,0.8,2026-03-19 07:30:00,
2026-03-19 02:00:00,12.317074,76.638276,,27,12439,"Hebbal 1st Stage, Mysuru, India",pm25,27.4,33.1,1.2,4.8,0.7,1.2,27.1,99.2,0.0,2026-03-19 07:30:00,
2026-03-19 02:00:00,23.204794,74.402447,,63,11860,"Shasthri Nagar, Ratlam, India",pm25,62.8,59.8,,5.6,13.5,,32.1,41.9,1.01,2026-03-19 07:30:00,
2026-03-19 02:00:00,28.190171,75.389875,,150,11846,"Shastri Nagar, Narnaul, India",pm25,149.8,62.4,2.1,18.4,1.9,4.2,15.8,31.5,4.99,2026-03-19 07:30:00,
2026-03-19 02:00:00,20.270555,73.010617,,144,12448,"Phase-1 GIDC, Vapi, India",pm25,144.5,63.3,4.8,4.7,6.1,,21.5,,0.15,2026-03-19 07:30:00,
2026-03-19 02:00:00,24.7545772,93.92788825,,76,13724,"PWD Juction, Kohima, India",pm25,75.6,44.4,0.4,1.1,6.4,1.0,18.1,54.7,0.47,2026-03-19 07:30:00,
2026-03-19 02:00:00,30.327552,78.035881,,52,14698,"Doon University, Dehradun, India",pm25,52.4,13.5,2.5,0.1,0.5,0.5,16.8,97.3,0.31,2026-03-19 07:30:00,
2026-03-19 02:00:00,21.824072,84.154534,,118,11427,"GM Office, Brajrajnagar, India",pm25,118.3,64.3,14.5,1.6,7.0,8.3,28.3,71.0,0.2,2026-03-19 07:30:00,
2026-03-19 02:00:00,22.52805,82.55808,,126,13742,"Mangala, Bilaspur, India",pm25,126.3,62.4,,10.0,6.4,6.5,20.5,52.2,0.27,2026-03-19 07:30:00,
2026-03-19 02:00:00,28.7301654,77.1679057,,156,10113,"ITI Jahangirpuri, Delhi, Delhi, India",pm25,155.5,104.4,4.2,9.9,11.4,3.7,19.3,92.4,1.45,2026-03-19 07:30:00,
2026-03-19 03:00:00,28.6109477,77.03845634,,157,10119,"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",pm25,156.6,104.5,6.8,9.2,6.7,7.3,19.5,91.8,0.28,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.6281909,77.2410437,,148,3715,"ITO, Delhi, Delhi, India",pm25,148.3,66.8,9.9,12.1,13.5,0.1,16.7,93.3,4.04,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.75081525,77.11627652,,150,9290,"DTU, Delhi, Delhi, India",pm25,149.9,57.0,8.1,18.8,9.6,0.1,16.9,97.8,0.88,2026-03-19 08:30:00,
2026-03-19 03:00:00,18.388855,81.683361,,46,11303,"Anand Kala Kshetram, Rajamahendravaram, India",pm25,45.5,26.6,2.8,9.7,5.7,2.2,29.6,68.0,1.81,2026-03-19 08:30:00,
2026-03-19 03:00:00,27.550006,76.611703,,144,11866,"Moti Doongri, Alwar, India",pm25,144.4,71.4,3.4,15.4,9.2,0.9,21.3,38.3,0.99,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.202045,76.817954,,113,12446,"Municipal Corporation Office, Dharuhera, India",pm25,113.1,76.8,8.7,15.2,2.3,3.2,16.4,94.6,,2026-03-19 08:30:00,
2026-03-19 03:00:00,22.687581,79.370366,,57,12427,"Marhatal, Jabalpur, India",pm25,56.6,25.9,11.0,8.7,3.4,6.4,26.8,82.6,0.82,2026-03-19 08:30:00,
2026-03-19 03:00:00,21.862938,70.909236,,76,13747,"SAC ISRO Bopal, Ahmedabad, India",pm25,76.0,31.0,0.1,6.5,1.5,4.4,16.6,98.5,0.08,2026-03-19 08:30:00,
2026-03-19 03:00:00,22.703568,88.536384,,60,9145,"Rabindra Bharati University, Kolkata, India",pm25,59.5,31.9,8.6,13.0,3.0,4.0,24.7,88.4,0.53,2026-03-19 08:30:00,
2026-03-19 03:00:00,26.894094,75.79277,,80,11291,"Police Commissionerate, Jaipur, India",pm25,79.6,37.0,8.2,28.0,8.4,8.6,16.0,29.6,0.54,2026-03-19 08:30:00,
2026-03-19 03:00:00,24.576885,73.709683,,104,11289,"Indira Colony Vistar, Pali, India",pm25,104.2,46.7,4.9,7.6,4.0,2.4,20.7,92.3,1.25,2026-03-19 08:30:00,
2026-03-19 03:00:00,24.8052378,85.0287384,,179,13808,"Kareemganj, Gaya, India",pm10,139.5,178.7,7.5,3.8,15.2,0.7,30.4,64.4,1.61,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.702714,77.193991,,143,10115,"Satyawati College, Delhi, Delhi, India",pm25,143.1,81.4,3.4,8.1,7.8,5.1,19.9,90.6,0.52,2026-03-19 08:30:00,
2026-03-19 03:00:00,31.230175,75.762694,,70,11299,"Civil Line, Jalandhar, India",pm25,70.3,38.4,8.4,9.5,6.1,8.4,15.4,91.4,1.5,2026-03-19 08:30:00,
2026-03-19 03:00:00,15.33663,75.125215,,58,12810,"Vidayagiri, Bagalkot, India",pm25,57.9,37.1,4.2,3.3,2.3,1.7,30.3,98.8,0.82,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.893438,76.608948,,113,12447,"Arya Nagar, Bahadurgarh, India",pm25,113.3,,5.8,3.6,2.0,6.5,0.1,,2.24,2026-03-19 08:30:00,
2026-03-19 03:00:00,27.439746,75.695806,,101,11304,"Shastri Nagar, Jaipur, India",pm25,101.0,53.7,7.4,10.3,7.8,3.6,16.9,97.2,0.9,2026-03-19 08:30:00,
2026-03-19 03:00:00,25.46445,80.34791,,85,13727,"FTI Kidwai Nagar, Kanpur, India",pm25,84.9,45.3,3.8,8.2,8.7,5.3,21.8,77.9,0.83,2026-03-19 08:30:00,
2026-03-19 03:00:00,12.9151772,77.6102821,,77,11293,"Silk Board, Bengaluru, India",pm25,76.8,72.8,5.2,6.9,1.0,2.6,27.6,54.3,0.37,2026-03-19 08:30:00,
2026-03-19 03:00:00,13.0330515,77.5332233,,47,8687,"SaneguravaHalli, Bangalore, India",pm10,,46.9,,1.7,2.1,3.1,19.4,58.5,0.12,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.9695395,79.3797979,,37,14132,"Rajendra Nagar, Bareilly, India",pm25,36.6,21.4,3.7,2.7,15.6,3.6,19.3,84.9,0.76,2026-03-19 08:30:00,
2026-03-19 03:00:00,19.838964,75.246586,,55,9146,"More Chowk, Waluj, Aurangabad, India",pm25,55.3,18.9,3.6,7.8,4.2,4.4,16.9,100.0,0.53,2026-03-19 08:30:00,
2026-03-19 03:00:00,30.85077,75.706631,,71,11272,"Punjab Agricultural University, Ludhiana, India",pm25,70.6,45.5,11.0,9.3,8.3,8.8,21.5,100.0,0.25,2026-03-19 08:30:00,
2026-03-19 03:00:00,22.806013,86.193541,,102,11271,"Asansol Court Area, Asansol, India",pm25,101.9,49.2,6.5,7.3,12.6,8.4,23.6,61.6,0.87,2026-03-19 08:30:00,
2026-03-19 03:00:00,31.622369,74.87966,,48,11321,"Golden Temple, Amritsar, India",pm25,47.8,31.5,15.2,51.9,5.8,5.6,23.1,68.8,0.65,2026-03-19 08:30:00,
2026-03-19 03:00:00,26.7908341,80.8701804,,139,8188,"Talkatora, Lucknow, India",pm25,138.9,52.9,5.3,14.8,1.9,3.2,21.4,54.6,0.72,2026-03-19 08:30:00,
2026-03-19 03:00:00,13.013582,80.22441,,110,11279,"Velachery Res. Area, Chennai, Chennai, India",pm25,109.9,36.3,2.2,4.6,2.3,,25.4,81.1,0.39,2026-03-19 08:30:00,
2026-03-19 03:00:00,18.483194,73.809359,,76,11898,"Nerul, Navi Mumbai, India",pm25,75.8,43.6,5.7,14.1,5.5,7.4,25.5,73.2,0.73,2026-03-19 08:30:00,
2026-03-19 03:00:00,10.524873,76.189119,,72,13693,"Corporation Ground, Thrissur, India",pm25,72.5,46.2,9.9,2.1,0.2,1.5,24.9,97.3,0.97,2026-03-19 08:30:00,
2026-03-19 03:00:00,21.154924,79.078932,,70,12444,"Opp GPO Civil Lines, Nagpur, India",pm25,69.9,50.0,8.1,1.9,0.4,0.2,21.7,76.9,1.02,2026-03-19 08:30:00,
2026-03-19 03:00:00,20.00601,73.781441,,64,11283,"Gangapur Road, Nashik, India",pm10,67.2,63.6,9.9,1.9,1.2,4.2,18.1,72.7,1.41,2026-03-19 08:30:00,
2026-03-19 03:00:00,13.127883,80.2698783,,71,13739,"Kodungaiyur, Chennai, Chennai, India",pm25,71.4,43.2,10.2,3.9,2.3,4.9,29.1,69.0,0.37,2026-03-19 08:30:00,
2026-03-19 03:00:00,10.825638,78.686358,,91,13698,"Jawahar Nagar, Puducherry, India",pm25,91.4,40.3,1.4,8.6,2.3,4.2,26.5,85.1,0.68,2026-03-19 08:30:00,
2026-03-19 03:00:00,21.613904,73.047958,,141,12823,"GIDC, Nandesari, India",pm25,141.0,67.2,,80.6,1.2,,19.7,88.6,1.23,2026-03-19 08:30:00,
2026-03-19 03:00:00,22.975292,72.643021,,133,12451,"Phase-4 GIDC, Vatva, India",pm25,132.7,107.5,10.5,29.8,13.7,30.5,18.1,86.3,1.49,2026-03-19 08:30:00,
2026-03-19 03:00:00,24.245881,80.727373,,12,11864,"Sahilara, Maihar, India",pm10,22.1,12.5,,2.4,3.4,5.0,24.1,45.1,0.43,2026-03-19 08:30:00,
2026-03-19 03:00:00,23.864212,78.747389,,42,12821,"Deen Dayal Nagar, Sagar, India",pm25,42.0,44.7,,1.0,0.9,4.8,20.8,71.5,1.52,2026-03-19 08:30:00,
2026-03-19 03:00:00,25.353019,78.63686,,77,13877,"Shivaji Nagar, Jhansi, India",pm25,76.9,37.3,1.0,2.0,3.4,1.8,20.0,82.9,0.58,2026-03-19 08:30:00,
2026-03-19 03:00:00,13.07,80.212517,,63,13740,"Arumbakkam, Chennai, Chennai, India",pm10,60.8,62.8,,4.6,0.7,,26.1,88.5,0.43,2026-03-19 08:30:00,
2026-03-19 03:00:00,12.952886,80.216424,,68,13738,"Perungudi, Chennai, Chennai, India",pm25,68.0,44.5,1.1,2.6,1.3,5.0,28.6,94.1,0.36,2026-03-19 08:30:00,
2026-03-19 03:00:00,13.093387,80.287647,,95,13737,"Royapuram, Chennai, Chennai, India",pm25,94.6,53.5,4.8,4.5,2.0,5.1,25.8,86.4,0.65,2026-03-19 08:30:00,
2026-03-19 03:00:00,12.9579101,79.1448999,,37,9069,"Tirumala-APPCB, Tirupati, India",o3,34.2,27.5,37.0,27.7,1.4,2.3,29.5,83.8,0.32,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.5894262,77.2128306,,137,10122,"Lodhi Road, Delhi, Delhi, India",pm25,137.1,87.7,12.4,5.7,,0.1,17.0,91.2,4.07,2026-03-19 08:30:00,
2026-03-19 03:00:00,19.2267228,72.8619328,,48,13714,"Borivali East MPCB, Mumbai, India",pm25,47.7,42.0,3.3,0.9,6.4,2.6,25.0,100.0,21.84,2026-03-19 08:30:00,
2026-03-19 03:00:00,18.762433,73.815469,,119,12462,"Khadakpada, Kalyan, India",pm25,118.7,52.4,2.6,11.0,0.1,,24.8,70.5,0.74,2026-03-19 08:30:00,
2026-03-19 03:00:00,26.858816,89.38094,,54,14697,"Zero Point GICI, Gangtok, India",pm25,53.8,13.8,6.0,1.8,0.3,1.0,8.1,,,2026-03-19 08:30:00,
2026-03-19 03:00:00,17.929851,77.481988,,67,14126,"IITH Kandi, Hyderabad, India",pm25,67.3,46.4,11.0,5.8,4.1,4.8,27.4,95.3,0.2,2026-03-19 08:30:00,
2026-03-19 03:00:00,34.06944,74.825,,28,13694,"Rajbagh, Srinagar, India",pm25,27.5,16.7,0.3,,1.3,2.0,7.1,100.0,0.16,2026-03-19 08:30:00,
2026-03-19 03:00:00,22.98452765,72.52806303,,41,13749,"Gyaspur, Ahmedabad, India",pm25,40.6,35.2,0.1,19.6,11.9,0.7,16.7,100.0,0.05,2026-03-19 08:30:00,
2026-03-19 03:00:00,21.200086,81.353446,,23,13875,"Civic Center, Bhilai, India",pm25,22.6,14.1,3.0,3.7,2.6,5.5,21.3,67.1,1.04,2026-03-19 08:30:00,
2026-03-19 03:00:00,23.8148452,91.2680827,,139,14139,"Bardowali, Agartala, India",pm25,139.2,58.7,1.0,6.9,0.4,2.7,21.6,95.0,0.21,2026-03-19 08:30:00,
2026-03-19 03:00:00,26.174722,91.774975,,74,11844,"Railway Colony, Guwahati, India",pm25,74.0,26.3,,1.0,1.5,2.5,20.2,48.2,0.58,2026-03-19 08:30:00,
2026-03-19 03:00:00,19.043878,72.893456,,66,12464,"Sion, Mumbai, India",pm25,65.7,41.7,6.3,11.4,0.3,2.7,24.9,86.6,0.97,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.488447,77.091247,,64,10126,"Aya Nagar, Delhi, Delhi, India",pm10,23.9,64.4,5.1,7.2,,0.1,17.0,93.7,4.13,2026-03-19 08:30:00,
2026-03-19 03:00:00,19.975926,79.236644,,48,9147,"MIDC Khutala, Chandrapur, India",pm10,46.3,47.6,10.0,3.6,0.4,5.6,34.8,82.9,1.14,2026-03-19 08:30:00,
2026-03-19 03:00:00,14.466562,75.919734,,44,13695,"Vinoba Nagara, Shivamogga, India",pm25,44.2,23.5,11.2,5.2,1.6,2.4,19.9,99.0,0.9,2026-03-19 08:30:00,
2026-03-19 03:00:00,25.03967,86.90247,,83,13815,"DM Office_Kachari Chowk, Bhagalpur, India",pm25,82.6,44.0,5.1,2.8,11.9,1.8,34.2,90.2,2.11,2026-03-19 08:30:00,
2026-03-19 03:00:00,29.03976,77.09024,,154,11861,"Murthal, Sonipat, India",pm25,154.3,121.7,9.9,4.5,2.1,4.8,15.3,99.8,0.11,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.106396,77.370496,,104,12449,"Shyam Nagar, Palwal, India",pm25,103.6,53.3,2.7,7.6,3.3,15.6,16.4,99.3,1.75,2026-03-19 08:30:00,
2026-03-19 03:00:00,31.109083,77.16379,,81,14131,"HIMUDA Complex Phase-1, Baddi, India",pm25,80.8,51.3,3.7,6.4,12.0,6.6,32.9,93.6,0.35,2026-03-19 08:30:00,
2026-03-19 03:00:00,22.659917,87.737287,,49,11320,"Padmapukur, Howrah, India",pm10,45.1,49.3,3.1,6.9,5.4,11.1,25.1,95.6,0.43,2026-03-19 08:30:00,
2026-03-19 03:00:00,27.4894645,94.5425052,,49,14696,"Girls College, Sivasagar, India",pm25,49.4,14.7,9.3,9.5,3.1,3.8,17.6,97.9,1.05,2026-03-19 08:30:00,
2026-03-19 03:00:00,9.9651009,76.31873137,,50,11919,"Udyogamandal, Eloor, India",pm10,53.3,50.4,4.9,2.0,0.2,2.0,25.3,100.0,0.33,2026-03-19 08:30:00,
2026-03-19 03:00:00,26.4609135,80.3217588,,94,8187,"Nehru Nagar, Kanpur, India",pm25,93.8,43.0,2.1,19.6,4.8,9.3,32.7,67.7,2.49,2026-03-19 08:30:00,
2026-03-19 03:00:00,11.248138,75.7846487,,117,12819,"Thavakkara, Kannur, India",pm25,116.8,60.5,10.8,4.7,0.8,3.4,25.4,53.0,2.66,2026-03-19 08:30:00,
2026-03-19 03:00:00,19.054979,72.84022,,73,13715,"Bandra Kurla Complex, Mumbai, India",pm25,72.9,57.5,0.4,8.9,0.7,2.9,25.2,71.1,0.73,2026-03-19 08:30:00,
2026-03-19 03:00:00,19.154192,72.926899,,156,13710,"Khindipada-Bhandup West, Mumbai, India",pm25,156.5,44.7,0.5,5.8,1.9,2.3,24.9,37.8,0.69,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.480808,77.304862,,157,10110,"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",pm25,157.2,70.6,5.7,6.5,4.3,0.1,19.7,88.4,2.06,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.728594,77.199325,,132,10125,"Burari Crossing, Delhi, Delhi, India",pm25,132.0,69.6,477.5,6.4,,0.1,17.4,91.2,4.12,2026-03-19 08:30:00,
2026-03-19 03:00:00,8.552819,76.939413,,45,9585,"Plammoodu, Thiruvananthapuram, India",pm25,44.9,27.9,7.1,0.1,5.1,2.1,26.9,89.9,0.33,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.6515829,77.1582587,,89,8179,"Shadipur, Delhi, Delhi, India",pm25,88.8,45.1,2.9,15.1,5.8,0.1,15.7,78.1,0.65,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.675872,77.321312,,152,10118,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",pm25,151.7,72.8,2.2,10.7,3.4,10.4,20.6,84.9,2.36,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.6517178,77.2219388,,163,2554,"Mandir Marg, Delhi, Delhi, India",pm25,162.9,88.9,3.8,12.4,6.4,5.0,17.1,94.7,0.46,2026-03-19 08:30:00,
2026-03-19 03:00:00,13.0005575,77.67544843,,106,12441,"BWSSB Kadabesanahalli, Bengaluru, India",pm25,105.5,90.8,5.6,4.5,1.7,5.9,19.4,87.6,1.48,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.6713863,77.1407175,,161,2555,"Punjabi Bagh, Delhi, Delhi, India",pm25,160.9,84.9,4.6,8.3,16.7,3.3,22.0,88.5,0.64,2026-03-19 08:30:00,
2026-03-19 03:00:00,28.835925,78.776012,,57,13805,"Jigar Colony, Moradabad, India",pm25,57.3,34.6,5.9,8.3,8.0,5.9,25.2,98.6,0.48,2026-03-19 08:30:00,
2026-03-19 03:00:00,23.183491,75.767473,,67,11313,"Bhopal Chauraha, Dewas, India",pm25,66.8,55.6,8.7,29.1,16.4,4.9,24.8,76.0,0.87,2026-03-19 08:30:00,
2026-03-19 03:00:00,26.874399,81.080741,,104,12468,"Gomti Nagar, Lucknow, India",pm25,104.1,41.0,12.2,2.3,3.0,5.8,26.5,59.1,0.23,2026-03-19 08:30:00,
2026-03-19 03:00:00,16.514,80.516,,47,11280,"Secretariat, Amaravati, India",pm10,34.6,47.0,16.7,2.9,2.6,1.9,32.3,67.1,2.06,2026-03-19 08:30:00,
2026-03-19 03:00:00,20.94927,85.23354,,92,11288,"Talcher Coalfields, Talcher, India",pm25,91.9,68.8,14.9,16.6,10.2,3.8,21.0,58.4,3.22,2026-03-19 08:30:00,
2026-03-19 03:00:00,26.839797,80.940076,,120,8673,"Lalbagh, West Lucknow, Lucknow, India",pm25,119.6,66.6,4.1,10.8,1.5,6.9,22.2,60.6,0.73,2026-03-19 08:30:00,
2026-03-19 03:00:00,23.105366,77.196715,,54,12429,"T T Nagar, Bhopal, India",pm25,54.5,25.8,17.4,4.2,4.6,5.0,22.8,79.0,0.3,2026-03-19 08:30:00,
